target_id	length	eff_length	est_counts	tpm
lcl|NC_005966.1_cds_WP_004926890.1_1607	1794	1619.31	33	9.35769
lcl|NC_005966.1_cds_WP_004926893.1_1608	204	58.5376	27	211.793
lcl|NC_005966.1_cds_WP_004926896.1_1609	855	680.307	13	8.7745
lcl|NC_005966.1_cds_WP_004926899.1_1610	1332	1157.31	28	11.1095
lcl|NC_005966.1_cds_WP_011182351.1_1611	330	161.205	6	17.0906
lcl|NC_005966.1_cds_WP_034709884.1_1612	699	524.307	24	21.0189
lcl|NC_005966.1_cds_WP_011182352.1_1613	1164	989.307	12	5.56973
lcl|NC_005966.1_cds_WP_004926911.1_1614	930	755.307	2	1.21588
lcl|NC_005966.1_cds_WP_004926914.1_1615	360	189.007	2	4.85888
lcl|NC_005966.1_cds_WP_004926917.1_1616	1161	986.307	10	4.65556
lcl|NC_005966.1_cds_WP_004926920.1_1617	1143	968.307	13	6.16473
lcl|NC_005966.1_cds_WP_004926922.1_1618	978	803.307	8	4.57291
lcl|NC_005966.1_cds_WP_004926925.1_1619	438	264.524	8	13.887
lcl|NC_005966.1_cds_WP_004926927.1_1620	786	611.307	6	4.50688
lcl|NC_005966.1_cds_WP_004926929.1_1621	930	755.307	4	2.43176
lcl|NC_005966.1_cds_WP_004926932.1_1622	870	695.307	5	3.302
lcl|NC_005966.1_cds_WP_004926934.1_1623	1353	1178.31	13	5.06604
lcl|NC_005966.1_cds_WP_004926938.1_1624	519	344.762	0	0
lcl|NC_005966.1_cds_WP_004926941.1_1625	648	473.342	4	3.88033
lcl|NC_005966.1_cds_WP_004926944.1_1626	1638	1463.31	56	17.5726
lcl|NC_005966.1_cds_WP_004926947.1_1627	1104	929.307	66	32.6113
lcl|NC_005966.1_cds_WP_004926951.1_1628	777	602.307	39	29.7324
lcl|NC_005966.1_cds_WP_004926957.1_1629	1149	974.307	113	53.2557
lcl|NC_005966.1_cds_WP_004926958.1_1630	780	605.307	25	18.9648
lcl|NC_005966.1_cds_WP_004926959.1_1631	756	581.307	11	8.68903
lcl|NC_005966.1_cds_WP_004926961.1_1632	894	719.307	0	0
lcl|NC_005966.1_cds_WP_004926963.1_1633	2106	1931.31	14	3.32859
lcl|NC_005966.1_cds_WP_017385080.1_1634	621	446.342	3	3.08629
lcl|NC_005966.1_cds_WP_004926967.1_1635	1593	1418.31	11	3.56128
lcl|NC_005966.1_cds_WP_227499437.1_1636	789	614.307	5	3.73739
lcl|NC_005966.1_cds_WP_004926972.1_1637	1071	896.307	7	3.58612
lcl|NC_005966.1_cds_WP_004926974.1_1638	759	584.307	2	1.57171
lcl|NC_005966.1_cds_WP_004926976.1_1639	237	82.208	25	139.64
lcl|NC_005966.1_cds_WP_004926978.1_1640	900	725.307	30	18.9926
lcl|NC_005966.1_cds_WP_004926979.1_1641	915	740.307	20	12.4052
lcl|NC_005966.1_cds_WP_004926981.1_1642	1152	977.307	16	7.51749
lcl|NC_005966.1_cds_WP_227499438.1_1643	753	578.307	4	3.17604
lcl|NC_005966.1_cds_1644	916	741.307	12	7.43305
lcl|NC_005966.1_cds_WP_004926991.1_1645	387	214.844	5	10.6864
lcl|NC_005966.1_cds_WP_004926993.1_1646	414	241.128	20	38.0861
lcl|NC_005966.1_cds_WP_004926995.1_1647	195	52.7373	53	461.468
lcl|NC_005966.1_cds_WP_004926997.1_1648	249	91.407	0	0
lcl|NC_005966.1_cds_WP_004926999.1_1649	423	249.927	0	0
lcl|NC_005966.1_cds_WP_004927001.1_1650	315	147.602	0.5	1.55547
lcl|NC_005966.1_cds_WP_004927004.1_1651	1158	983.307	6	2.80186
lcl|NC_005966.1_cds_WP_004927006.1_1652	225	73.2291	0.5	3.13523
lcl|NC_005966.1_cds_WP_004927008.1_1653	198	54.7368	15.5	130.028
lcl|NC_005966.1_cds_WP_004927010.1_1654	255	96.136	6	28.6582
lcl|NC_005966.1_cds_WP_004927012.1_1655	1305	1130.31	5	2.03122
lcl|NC_005966.1_cds_WP_004927014.1_1656	279	115.882	0	0
lcl|NC_005966.1_cds_WP_004927016.1_1657	1410	1235.31	6	2.23028
lcl|NC_005966.1_cds_WP_004927018.1_1658	270	108.281	9	38.1657
lcl|NC_005966.1_cds_WP_004927001.1_1659	315	147.602	0.5	1.55547
lcl|NC_005966.1_cds_WP_004927004.1_1660	1158	983.307	6	2.80186
lcl|NC_005966.1_cds_WP_004927006.1_1661	225	73.2291	0.5	3.13523
lcl|NC_005966.1_cds_WP_004927008.1_1662	198	54.7368	15.5	130.028
lcl|NC_005966.1_cds_WP_004927010.1_1663	255	96.136	6	28.6582
lcl|NC_005966.1_cds_WP_011182364.1_1664	843	668.307	94	64.5856
lcl|NC_005966.1_cds_WP_004927025.1_1665	567	392.49	119	139.22
lcl|NC_005966.1_cds_WP_004927027.1_1666	309	142.272	19	61.3222
lcl|NC_005966.1_cds_WP_004927028.1_1667	1200	1025.31	88	39.4106
lcl|NC_005966.1_cds_WP_004927030.1_1668	675	500.307	29	26.6162
lcl|NC_005966.1_cds_WP_004927034.1_1669	537	362.683	29	36.7159
lcl|NC_005966.1_cds_WP_026056832.1_1670	1263	1088.31	102	43.0361
lcl|NC_005966.1_cds_WP_004927037.1_1671	1164	989.307	28	12.996
lcl|NC_005966.1_cds_WP_026056833.1_1672	1848	1673.31	168	46.1018
lcl|NC_005966.1_cds_WP_004927041.1_1673	447	273.404	23	38.6285
lcl|NC_005966.1_cds_WP_004927042.1_1674	1026	851.307	118	63.6473
lcl|NC_005966.1_cds_WP_004927044.1_1675	375	203.345	104	234.846
lcl|NC_005966.1_cds_WP_004927046.1_1676	1056	881.307	87	45.329
lcl|NC_005966.1_cds_WP_004927048.1_1677	1110	935.307	226	110.953
lcl|NC_005966.1_cds_WP_004927050.1_1678	276	113.401	12	48.5901
lcl|NC_005966.1_cds_WP_004927052.1_1679	1563	1388.31	46	15.2144
lcl|NC_005966.1_cds_WP_004927054.1_1680	585	410.342	23	25.7374
lcl|NC_005966.1_cds_WP_026056834.1_1681	744	569.307	55	44.3609
lcl|NC_005966.1_cds_WP_004927057.1_1682	699	524.307	24	21.0189
lcl|NC_005966.1_cds_WP_004927059.1_1683	1104	929.307	61	30.1408
lcl|NC_005966.1_cds_WP_004927061.1_1684	1242	1067.31	54	23.2321
lcl|NC_005966.1_cds_WP_004927063.1_1685	930	755.307	9	5.47146
lcl|NC_005966.1_cds_WP_004927065.1_1686	603	428.342	79	84.6876
lcl|NC_005966.1_cds_WP_004927068.1_1687	492	317.931	35	50.5497
lcl|NC_005966.1_cds_WP_004927071.1_1688	1395	1220.31	221	83.1586
lcl|NC_005966.1_cds_WP_004927074.1_1689	1005	830.307	87	48.1132
lcl|NC_005966.1_cds_WP_004927076.1_1690	369	197.571	32	74.3723
lcl|NC_005966.1_cds_WP_004927079.1_1691	351	180.605	9	22.8821
lcl|NC_005966.1_cds_WP_011182367.1_1692	282	118.52	3	11.6229
lcl|NC_005966.1_cds_WP_004927084.1_1693	312	144.962	21	66.5194
lcl|NC_005966.1_cds_WP_026056835.1_1694	870	695.307	37	24.4348
lcl|NC_005966.1_cds_WP_004927088.1_1695	1401	1226.31	31	11.6077
lcl|NC_005966.1_cds_1696	75	11.4222	3	120.602
lcl|NC_005966.1_cds_WP_004927091.1_1697	648	473.342	15	14.5512
lcl|NC_005966.1_cds_WP_004927094.1_1698	684	509.307	60	54.0948
lcl|NC_005966.1_cds_WP_004927097.1_1699	762	587.307	118	92.2573
lcl|NC_005966.1_cds_WP_004927100.1_1700	1227	1052.31	180	78.5442
lcl|NC_005966.1_cds_WP_004927103.1_1701	924	749.307	79	48.4118
lcl|NC_005966.1_cds_WP_004927106.1_1702	510	335.788	116	158.627
lcl|NC_005966.1_cds_WP_004927109.1_1703	252	93.7266	6	29.3949
lcl|NC_005966.1_cds_WP_004927111.1_1704	1026	851.307	119	64.1866
lcl|NC_005966.1_cds_WP_004927114.1_1705	639	464.342	31	30.6554
lcl|NC_005966.1_cds_WP_004927117.1_1706	2799	2624.31	114	19.9468
lcl|NC_005966.1_cds_WP_004927119.1_1707	1638	1463.31	52	16.3174
lcl|NC_005966.1_cds_WP_004927123.1_1708	2544	2369.31	38	7.36455
lcl|NC_005966.1_cds_WP_004927126.1_1709	1347	1172.31	7	2.74183
lcl|NC_005966.1_cds_WP_004927129.1_1710	606	431.342	9	9.58085
lcl|NC_005966.1_cds_WP_004927132.1_1711	1032	857.307	37	19.8175
lcl|NC_005966.1_cds_WP_011182373.1_1712	2391	2216.31	458	94.8898
lcl|NC_005966.1_cds_WP_011182374.1_1713	822	647.307	158	112.081
lcl|NC_005966.1_cds_WP_004927142.1_1714	192	50.7418	14	126.691
lcl|NC_005966.1_cds_WP_004927145.1_1715	531	356.71	52	66.9379
lcl|NC_005966.1_cds_WP_004927148.1_1716	1728	1553.31	367	108.491
lcl|NC_005966.1_cds_WP_004927153.1_1717	510	335.788	186	254.35
lcl|NC_005966.1_cds_WP_004927155.1_1718	729	554.307	43	35.6207
lcl|NC_005966.1_cds_WP_004927159.1_1719	654	479.342	67	64.1819
lcl|NC_005966.1_cds_WP_004927163.1_1720	852	677.307	44	29.8298
lcl|NC_005966.1_cds_WP_004927166.1_1721	1038	863.307	789	419.658
lcl|NC_005966.1_cds_WP_004927170.1_1722	285	121.122	18	68.2389
lcl|NC_005966.1_cds_WP_004927172.1_1723	1188	1013.31	304	137.758
lcl|NC_005966.1_cds_WP_004927175.1_1724	384	211.957	18	38.9951
lcl|NC_005966.1_cds_WP_004927176.1_1725	597	422.342	34	36.9656
lcl|NC_005966.1_cds_WP_004927178.1_1726	1314	1139.31	152	61.2614
lcl|NC_005966.1_cds_WP_004927181.1_1727	1167	992.307	97	44.8859
lcl|NC_005966.1_cds_WP_004927183.1_1728	1671	1496.31	90	27.6189
lcl|NC_005966.1_cds_WP_171056887.1_1729	1110	935.307	45	22.0924
lcl|NC_005966.1_cds_WP_004927189.1_1730	867	692.307	20	13.2652
lcl|NC_005966.1_cds_WP_004927192.1_1731	744	569.307	15	12.0984
lcl|NC_005966.1_cds_WP_004927194.1_1732	1422	1247.31	33	12.1485
lcl|NC_005966.1_cds_WP_004927196.1_1733	1071	896.307	9	4.61073
lcl|NC_005966.1_cds_WP_004927198.1_1734	882	707.307	15	9.73794
lcl|NC_005966.1_cds_WP_004927200.1_1735	801	626.307	2	1.46631
lcl|NC_005966.1_cds_WP_017385032.1_1736	1197	1022.31	2	0.898323
lcl|NC_005966.1_cds_WP_004927204.1_1737	1029	854.307	130	69.8736
lcl|NC_005966.1_cds_WP_004927205.1_1738	1155	980.307	191	89.4654
lcl|NC_005966.1_cds_WP_004927209.1_1739	1038	863.307	216	114.887
lcl|NC_005966.1_cds_WP_004927210.1_1740	504	329.788	121	168.475
lcl|NC_005966.1_cds_WP_004927215.1_1741	210	62.4915	636	4673.26
lcl|NC_005966.1_cds_WP_011182384.1_1742	1161	986.307	39	18.1567
lcl|NC_005966.1_cds_WP_004927222.1_1743	447	273.404	26	43.667
lcl|NC_005966.1_cds_WP_004927224.1_1744	579	404.373	403	457.622
lcl|NC_005966.1_cds_WP_004927228.1_1745	720	545.307	235	197.884
lcl|NC_005966.1_cds_WP_026056839.1_1746	1299	1124.31	330	134.776
lcl|NC_005966.1_cds_WP_004927233.1_1747	576	401.373	541	618.918
lcl|NC_005966.1_cds_WP_004927236.1_1748	1071	896.307	820	420.089
lcl|NC_005966.1_cds_WP_004927241.1_1749	579	404.373	376	426.963
lcl|NC_005966.1_cds_WP_004927244.1_1750	1200	1025.31	321	143.759
lcl|NC_005966.1_cds_WP_004927245.1_1751	882	707.307	63	40.8994
lcl|NC_005966.1_cds_WP_004927249.1_1752	1152	977.307	237	111.353
lcl|NC_005966.1_cds_WP_004927252.1_1753	822	647.307	90	63.8434
lcl|NC_005966.1_cds_WP_004927253.1_1754	1140	965.307	175	83.2447
lcl|NC_005966.1_cds_WP_004927256.1_1755	1053	878.307	116	60.6451
lcl|NC_005966.1_cds_WP_004927257.1_1756	1530	1355.31	130	44.0443
lcl|NC_005966.1_cds_WP_004927259.1_1757	1809	1634.31	180	50.5735
lcl|NC_005966.1_cds_WP_004927261.1_1758	1059	884.307	83	43.0982
lcl|NC_005966.1_cds_WP_004927265.1_1759	636	461.342	59	58.7236
lcl|NC_005966.1_cds_WP_004927267.1_1760	642	467.342	143	140.503
lcl|NC_005966.1_cds_WP_004927270.1_1761	639	464.342	109	107.788
lcl|NC_005966.1_cds_WP_004927274.1_1762	2136	1961.31	367	85.922
lcl|NC_005966.1_cds_WP_004927276.1_1763	1500	1325.31	375	129.927
lcl|NC_005966.1_cds_WP_004927278.1_1764	597	422.342	83	90.2396
lcl|NC_005966.1_cds_WP_004927280.1_1765	1257	1082.31	80	33.9409
lcl|NC_005966.1_cds_WP_004927283.1_1766	855	680.307	137	92.4697
lcl|NC_005966.1_cds_WP_004927286.1_1767	1392	1217.31	153	57.7132
lcl|NC_005966.1_cds_WP_004927289.1_1768	1539	1364.31	111	37.359
lcl|NC_005966.1_cds_WP_004927292.1_1769	426	252.852	49	88.9845
lcl|NC_005966.1_cds_WP_004927294.1_1770	894	719.307	17	10.8522
lcl|NC_005966.1_cds_WP_004927298.1_1771	990	815.307	349	196.557
lcl|NC_005966.1_cds_WP_004927301.1_1772	651	476.342	45	43.3787
lcl|NC_005966.1_cds_WP_004927304.1_1773	1176	1001.31	57	26.1391
lcl|NC_005966.1_cds_WP_004927307.1_1774	720	545.307	17	14.315
lcl|NC_005966.1_cds_WP_004927310.1_1775	2763	2588.31	21	3.72552
lcl|NC_005966.1_cds_WP_004927313.1_1776	693	518.307	17	15.0607
lcl|NC_005966.1_cds_WP_004927314.1_1777	444	270.485	70	118.834
lcl|NC_005966.1_cds_WP_004927316.1_1778	798	623.307	207	152.494
lcl|NC_005966.1_cds_WP_004927319.1_1779	1302	1127.31	71	28.9201
lcl|NC_005966.1_cds_WP_004927321.1_1780	261	100.934	130	591.411
lcl|NC_005966.1_cds_WP_004927326.1_1781	2853	2678.31	419	71.8352
lcl|NC_005966.1_cds_WP_004927330.1_1782	933	758.307	120	72.6641
lcl|NC_005966.1_cds_WP_004927333.1_1783	1725	1550.31	213	63.0878
lcl|NC_005966.1_cds_WP_004927335.1_1784	525	350.736	39	51.0584
lcl|NC_005966.1_cds_WP_004927337.1_1785	492	317.931	223	322.074
lcl|NC_005966.1_cds_WP_004927340.1_1786	651	476.342	34	32.7751
lcl|NC_005966.1_cds_WP_004927341.1_1787	1245	1070.31	178	76.3652
lcl|NC_005966.1_cds_WP_004927344.1_1788	720	545.307	76	63.9965
lcl|NC_005966.1_cds_WP_017385035.1_1789	390	217.78	91	191.87
lcl|NC_005966.1_cds_WP_004927349.1_1790	1290	1115.31	396	163.036
lcl|NC_005966.1_cds_WP_004927353.1_1791	858	683.307	276	185.471
lcl|NC_005966.1_cds_WP_004927357.1_1792	1638	1463.31	844	264.844
lcl|NC_005966.1_cds_WP_004927361.1_1793	438	264.524	210	364.533
lcl|NC_005966.1_cds_WP_004927366.1_1794	444	270.485	158	268.224
lcl|NC_005966.1_cds_WP_004927369.1_1795	324	155.798	198	583.562
lcl|NC_005966.1_cds_WP_004927373.1_1796	435	261.603	117	205.365
lcl|NC_005966.1_cds_WP_004927376.1_1797	2610	2435.31	801	151.03
lcl|NC_005966.1_cds_WP_004927379.1_1798	258	98.4392	3	13.9938
lcl|NC_005966.1_cds_WP_004927381.1_1799	1152	977.307	33	15.5048
lcl|NC_005966.1_cds_WP_004927382.1_1800	825	650.307	85	60.0184
lcl|NC_005966.1_cds_WP_004927384.1_1801	852	677.307	16	10.8472
lcl|NC_005966.1_cds_WP_004927387.1_1802	372	200.451	13	29.7796
lcl|NC_005966.1_cds_WP_004927388.1_1803	1713	1538.31	192	57.3115
lcl|NC_005966.1_cds_WP_004927390.1_1804	1173	998.307	421	193.643
lcl|NC_005966.1_cds_WP_004927392.1_1805	951	776.307	88	52.0515
lcl|NC_005966.1_cds_WP_004927395.1_1806	1182	1007.31	397	180.972
lcl|NC_005966.1_cds_WP_004927398.1_1807	1512	1337.31	954	327.568
lcl|NC_005966.1_cds_WP_004927401.1_1808	696	521.307	50	44.0413
lcl|NC_005966.1_cds_WP_004927403.1_1809	228	75.3857	0	0
lcl|NC_005966.1_cds_WP_004927406.1_1810	831	656.307	13	9.09537
lcl|NC_005966.1_cds_WP_004927408.1_1811	705	530.307	9	7.7929
lcl|NC_005966.1_cds_WP_004927412.1_1812	315	147.602	5	15.5547
lcl|NC_005966.1_cds_WP_004927417.1_1813	498	323.812	38	53.8858
lcl|NC_005966.1_cds_WP_004927419.1_1814	1056	881.307	80	41.6818
lcl|NC_005966.1_cds_WP_004927422.1_1815	492	317.931	34	49.1054
lcl|NC_005966.1_cds_WP_004927424.1_1816	1092	917.307	569	284.827
lcl|NC_005966.1_cds_WP_004927425.1_1817	1011	836.307	258	141.657
lcl|NC_005966.1_cds_WP_004927428.1_1818	162	34.0662	0	0
lcl|NC_005966.1_cds_WP_004927429.1_1819	846	671.307	37	25.3084
lcl|NC_005966.1_cds_WP_004927432.1_1820	1416	1241.31	45	16.6463
lcl|NC_005966.1_cds_WP_004927435.1_1821	582	407.342	87	98.0716
lcl|NC_005966.1_cds_WP_004927438.1_1822	1989	1814.31	970	245.496
lcl|NC_005966.1_cds_WP_004927441.1_1823	1167	992.307	233	107.819
lcl|NC_005966.1_cds_WP_004927444.1_1824	252	93.7266	76	372.336
lcl|NC_005966.1_cds_WP_004927447.1_1825	177	42.052	19	207.468
lcl|NC_005966.1_cds_WP_004927452.1_1826	567	392.49	1133	1325.51
lcl|NC_005966.1_cds_WP_026056842.1_1827	546	371.574	25	30.8943
lcl|NC_005966.1_cds_WP_004927457.1_1828	1473	1298.31	98	34.6603
lcl|NC_005966.1_cds_WP_004927460.1_1829	1104	929.307	79	39.0348
lcl|NC_005966.1_cds_WP_004927463.1_1830	990	815.307	301	169.523
lcl|NC_005966.1_cds_WP_004927467.1_1831	213	64.5282	8	56.9278
lcl|NC_005966.1_cds_WP_004927470.1_1832	531	356.71	155	199.526
lcl|NC_005966.1_cds_WP_004927472.1_1833	2169	1994.31	111	25.5573
lcl|NC_005966.1_cds_WP_004927474.1_1834	549	374.519	15	18.3908
lcl|NC_005966.1_cds_WP_004927476.1_1835	750	575.307	418	333.627
lcl|NC_005966.1_cds_WP_004927479.1_1836	471	297.09	70	108.192
lcl|NC_005966.1_cds_WP_004927481.1_1837	1413	1238.31	60	22.2488
lcl|NC_005966.1_cds_WP_004927482.1_1838	744	569.307	27	21.7772
lcl|NC_005966.1_cds_WP_004927485.1_1839	678	503.307	13	11.8603
lcl|NC_005966.1_cds_1840	843	668.307	60	41.2249
lcl|NC_005966.1_cds_WP_004927489.1_1841	894	719.307	290	185.126
lcl|NC_005966.1_cds_WP_004927491.1_1842	765	590.307	153	119.014
lcl|NC_005966.1_cds_WP_004927492.1_1843	1212	1037.31	6	2.656
lcl|NC_005966.1_cds_WP_004927494.1_1844	1236	1061.31	2	0.865312
lcl|NC_005966.1_cds_WP_004927496.1_1845	1413	1238.31	8	2.96651
lcl|NC_005966.1_cds_WP_004927498.1_1846	834	659.307	1	0.69646
lcl|NC_005966.1_cds_WP_004927501.1_1847	1071	896.307	5	2.56152
lcl|NC_005966.1_cds_WP_004927502.1_1848	660	485.307	5	4.73083
lcl|NC_005966.1_cds_WP_004927506.1_1849	1092	917.307	285	142.664
lcl|NC_005966.1_cds_WP_004927507.1_1850	612	437.342	18	18.8988
lcl|NC_005966.1_cds_1851	144	25.5354	13	233.768
lcl|NC_005966.1_cds_WP_004927510.1_1852	477	303	61	92.4423
lcl|NC_005966.1_cds_WP_004927512.1_1853	390	217.78	8	16.8677
lcl|NC_005966.1_cds_WP_162937228.1_1854	1224	1049.31	268	117.278
lcl|NC_005966.1_cds_WP_004927516.1_1855	2667	2492.31	240	44.2174
lcl|NC_005966.1_cds_WP_004927518.1_1856	1170	995.307	144	66.4338
lcl|NC_005966.1_cds_WP_004927521.1_1857	411	238.217	29	55.8996
lcl|NC_005966.1_cds_WP_004927524.1_1858	2217	2042.31	67	15.0639
lcl|NC_005966.1_cds_WP_004927526.1_1859	606	431.342	26	27.678
lcl|NC_005966.1_cds_WP_004927529.1_1860	846	671.307	38	25.9924
lcl|NC_005966.1_cds_WP_004927531.1_1861	483	308.977	239	355.185
lcl|NC_005966.1_cds_WP_004927532.1_1862	420	246.964	84	156.182
lcl|NC_005966.1_cds_WP_004927535.1_1863	1431	1256.31	74	27.047
lcl|NC_005966.1_cds_WP_004927536.1_1864	1068	893.307	376	193.273
lcl|NC_005966.1_cds_WP_004927539.1_1865	3564	3389.31	517	70.0428
lcl|NC_005966.1_cds_WP_004927543.1_1866	852	677.307	61	41.355
lcl|NC_005966.1_cds_WP_157866266.1_1867	855	680.307	78	52.647
lcl|NC_005966.1_cds_WP_004927548.1_1868	927	752.307	344	209.965
lcl|NC_005966.1_cds_WP_034709364.1_1869	2004	1829.31	55	13.8057
lcl|NC_005966.1_cds_WP_004927551.1_1870	735	560.307	16	13.1123
lcl|NC_005966.1_cds_WP_004927553.1_1871	1233	1058.31	23	9.9793
lcl|NC_005966.1_cds_WP_004927557.1_1872	792	617.307	15	11.1577
lcl|NC_005966.1_cds_WP_004927559.1_1873	657	482.307	198	188.506
lcl|NC_005966.1_cds_WP_026056846.1_1874	789	614.307	169	126.324
lcl|NC_005966.1_cds_WP_004927564.1_1875	1674	1499.31	119	36.4452
lcl|NC_005966.1_cds_WP_004927566.1_1876	1107	932.307	209	102.937
lcl|NC_005966.1_cds_WP_004927568.1_1877	3855	3680.31	563	70.2438
lcl|NC_005966.1_cds_WP_004927570.1_1878	564	389.49	455	536.412
lcl|NC_005966.1_cds_WP_004927573.1_1879	783	608.307	46	34.7231
lcl|NC_005966.1_cds_WP_004927578.1_1880	669	494.307	10	9.28939
lcl|NC_005966.1_cds_WP_004927579.1_1881	1452	1277.31	16	5.75186
lcl|NC_005966.1_cds_WP_004927583.1_1882	672	497.307	6	5.54001
lcl|NC_005966.1_cds_WP_004927586.1_1883	363	191.835	21	50.266
lcl|NC_005966.1_cds_WP_004927588.1_1884	345	174.995	38	99.7108
lcl|NC_005966.1_cds_WP_004927590.1_1885	468	294.09	86	134.277
lcl|NC_005966.1_cds_WP_004927592.1_1886	261	100.934	17	77.3384
lcl|NC_005966.1_cds_WP_004927595.1_1887	558	383.49	14	16.7632
lcl|NC_005966.1_cds_WP_004927599.1_1888	429	255.7	12	21.5494
lcl|NC_005966.1_cds_1889	96	12.6499	31	1125.27
lcl|NC_005966.1_cds_WP_004927600.1_1890	2208	2033.31	238	53.7474
lcl|NC_005966.1_cds_WP_034709410.1_1891	606	431.342	11	11.7099
lcl|NC_005966.1_cds_WP_004927606.1_1892	627	452.342	28	28.4233
lcl|NC_005966.1_cds_WP_004927608.1_1893	816	641.307	7	5.01206
lcl|NC_005966.1_cds_WP_004927611.1_1894	1911	1736.31	20	5.28917
lcl|NC_005966.1_cds_WP_004927613.1_1895	1851	1676.31	23	6.30025
lcl|NC_005966.1_cds_WP_004927616.1_1896	1455	1280.31	20	7.17298
lcl|NC_005966.1_cds_WP_004927620.1_1897	1413	1238.31	7	2.59569
lcl|NC_005966.1_cds_WP_004927622.1_1898	1791	1616.31	10	2.84093
lcl|NC_005966.1_cds_WP_004927624.1_1899	468	294.09	103	160.82
lcl|NC_005966.1_cds_WP_004927626.1_1900	264	103.443	16	71.0236
lcl|NC_005966.1_cds_WP_004927632.1_1901	447	273.404	5	8.39749
lcl|NC_005966.1_cds_WP_011182434.1_1902	141	24.4339	0	0
lcl|NC_005966.1_cds_WP_004927633.1_1903	633	458.342	101	101.185
lcl|NC_005966.1_cds_WP_004927635.1_1904	327	158.498	122	353.444
lcl|NC_005966.1_cds_WP_004927637.1_1905	714	539.307	246	209.451
lcl|NC_005966.1_cds_WP_004927639.1_1906	252	93.7266	1	4.89915
lcl|NC_005966.1_cds_WP_004927641.1_1907	321	153.106	0	0
lcl|NC_005966.1_cds_WP_004927643.1_1908	726	551.307	7	5.83027
lcl|NC_005966.1_cds_WP_004927647.1_1909	159	32.4909	1	14.1326
lcl|NC_005966.1_cds_WP_004927650.1_1910	414	241.128	8	15.2344
lcl|NC_005966.1_cds_WP_227499439.1_1911	897	722.307	34	21.6143
lcl|NC_005966.1_cds_WP_004927654.1_1912	1374	1199.31	62	23.7381
lcl|NC_005966.1_cds_WP_026056850.1_1913	264	103.443	9	39.9508
lcl|NC_005966.1_cds_WP_004927658.1_1914	594	419.342	143	156.585
lcl|NC_005966.1_cds_WP_004927660.1_1915	513	338.788	10	13.5537
lcl|NC_005966.1_cds_WP_026056851.1_1916	372	200.451	1	2.29074
lcl|NC_005966.1_cds_WP_004927665.1_1917	2490	2315.31	23	4.56145
lcl|NC_005966.1_cds_WP_004927667.1_1918	420	246.964	4	7.43722
lcl|NC_005966.1_cds_WP_004927669.1_1919	192	50.7418	6	54.2962
lcl|NC_005966.1_cds_WP_004927671.1_1920	1632	1457.31	37	11.6583
lcl|NC_005966.1_cds_WP_004927674.1_1921	2151	1976.31	14	3.2528
lcl|NC_005966.1_cds_WP_004927679.1_1922	858	683.307	9	6.04798
lcl|NC_005966.1_cds_WP_004927683.1_1923	642	467.342	4	3.93014
lcl|NC_005966.1_cds_WP_004927684.1_1924	3525	3350.31	40	5.48225
lcl|NC_005966.1_cds_WP_004927686.1_1925	1047	872.307	87	45.7967
lcl|NC_005966.1_cds_WP_004927689.1_1926	234	79.8769	1	5.7486
lcl|NC_005966.1_cds_WP_004927693.1_1927	312	144.962	0	0
lcl|NC_005966.1_cds_WP_004927696.1_1928	768	593.307	3	2.3218
lcl|NC_005966.1_cds_WP_004927700.1_1929	444	270.485	0	0
lcl|NC_005966.1_cds_WP_004927702.1_1930	483	308.977	0	0
lcl|NC_005966.1_cds_WP_004927704.1_1931	195	52.7373	0	0
lcl|NC_005966.1_cds_WP_004927706.1_1932	381	209.051	0	0
lcl|NC_005966.1_cds_WP_004927708.1_1933	381	209.051	2	4.393
lcl|NC_005966.1_cds_WP_004927709.1_1934	975	800.307	5	2.86878
lcl|NC_005966.1_cds_WP_004927712.1_1935	474	300.068	1	1.53026
lcl|NC_005966.1_cds_WP_004927713.1_1936	1212	1037.31	0	0
lcl|NC_005966.1_cds_WP_004927715.1_1937	297	131.678	4	13.9486
lcl|NC_005966.1_cds_WP_004927718.1_1938	552	377.519	8	9.7305
lcl|NC_005966.1_cds_WP_004927720.1_1939	162	34.0662	0	0
lcl|NC_005966.1_cds_WP_227499401.1_1940	264	103.443	12	53.2677
lcl|NC_005966.1_cds_WP_004927724.1_1941	813	638.307	29	20.8618
lcl|NC_005966.1_cds_WP_004927726.1_1942	1332	1157.31	4	1.58707
lcl|NC_005966.1_cds_WP_004927727.1_1943	1527	1352.31	1	0.339554
lcl|NC_005966.1_cds_WP_004927729.1_1944	477	303	3	4.54634
lcl|NC_005966.1_cds_WP_004927732.1_1945	642	467.342	1	0.982536
lcl|NC_005966.1_cds_WP_004927734.1_1946	468	294.09	0	0
lcl|NC_005966.1_cds_WP_004927736.1_1947	294	129.034	65	231.309
lcl|NC_005966.1_cds_WP_004927738.1_1948	330	161.205	79	225.026
lcl|NC_005966.1_cds_WP_004927741.1_1949	297	131.678	98	341.741
lcl|NC_005966.1_cds_WP_004927743.1_1950	903	728.307	21	13.24
lcl|NC_005966.1_cds_WP_004927744.1_1951	492	317.931	22	31.7741
lcl|NC_005966.1_cds_WP_004927745.1_1952	1329	1154.31	9	3.58018
lcl|NC_005966.1_cds_WP_004927748.1_1953	981	806.307	5	2.84743
lcl|NC_005966.1_cds_WP_004927751.1_1954	294	129.034	0	0
