target_id	length	eff_length	est_counts	tpm
lcl|NC_005966.1_cds_WP_004926961.1_1632	894	738.976	2	3.43535
lcl|NC_005966.1_cds_WP_004926963.1_1633	2106	1950.98	4	2.60243
lcl|NC_005966.1_cds_WP_017385080.1_1634	621	465.976	3	8.17202
lcl|NC_005966.1_cds_WP_004926967.1_1635	1593	1437.98	6	5.29628
lcl|NC_005966.1_cds_WP_227499437.1_1636	789	633.976	5	10.0108
lcl|NC_005966.1_cds_WP_004926972.1_1637	1071	915.976	7	9.7003
lcl|NC_005966.1_cds_WP_004926974.1_1638	759	603.976	3	6.30482
lcl|NC_005966.1_cds_WP_004926976.1_1639	237	91.0139	27	376.554
lcl|NC_005966.1_cds_WP_004926978.1_1640	900	744.976	43	73.2652
lcl|NC_005966.1_cds_WP_004926979.1_1641	915	759.976	39	65.1382
lcl|NC_005966.1_cds_WP_004926981.1_1642	1152	996.976	6	7.63902
lcl|NC_005966.1_cds_WP_227499438.1_1643	753	597.976	2	4.24539
lcl|NC_005966.1_cds_1644	916	760.976	8	13.3441
lcl|NC_005966.1_cds_WP_004926991.1_1645	387	232.834	5	27.2581
lcl|NC_005966.1_cds_WP_004926993.1_1646	414	259.549	5	24.4524
lcl|NC_005966.1_cds_WP_004926995.1_1647	195	57.8507	66	1448.13
lcl|NC_005966.1_cds_WP_004926997.1_1648	249	101.269	0	0
lcl|NC_005966.1_cds_WP_004926999.1_1649	423	268.408	2	9.45815
lcl|NC_005966.1_cds_WP_004927001.1_1650	315	162.509	2	15.6215
lcl|NC_005966.1_cds_WP_004927004.1_1651	1158	1002.98	5	6.32777
lcl|NC_005966.1_cds_WP_004927006.1_1652	225	80.9821	0	0
lcl|NC_005966.1_cds_WP_004927008.1_1653	198	59.9737	10.5	222.228
lcl|NC_005966.1_cds_WP_004927010.1_1654	255	106.488	2	23.8398
lcl|NC_005966.1_cds_WP_004927012.1_1655	1305	1149.98	5	5.5189
lcl|NC_005966.1_cds_WP_004927014.1_1656	279	128.19	0	0
lcl|NC_005966.1_cds_WP_004927016.1_1657	1410	1254.98	2	2.02286
lcl|NC_005966.1_cds_WP_004927018.1_1658	270	119.985	11	116.369
lcl|NC_005966.1_cds_WP_004927001.1_1659	315	162.509	2	15.6215
lcl|NC_005966.1_cds_WP_004927004.1_1660	1158	1002.98	5	6.32777
lcl|NC_005966.1_cds_WP_004927006.1_1661	225	80.9821	0	0
lcl|NC_005966.1_cds_WP_004927008.1_1662	198	59.9737	10.5	222.228
lcl|NC_005966.1_cds_WP_004927010.1_1663	255	106.488	2	23.8398
lcl|NC_005966.1_cds_WP_011182364.1_1664	843	687.976	28	51.6602
lcl|NC_005966.1_cds_WP_004927025.1_1665	567	412.055	58	178.667
lcl|NC_005966.1_cds_WP_004927027.1_1666	309	156.798	4	32.381
lcl|NC_005966.1_cds_WP_004927028.1_1667	1200	1044.98	3	3.64407
lcl|NC_005966.1_cds_WP_004927030.1_1668	675	519.976	3	7.32334
lcl|NC_005966.1_cds_WP_004927034.1_1669	537	382.091	1	3.32203
lcl|NC_005966.1_cds_WP_026056832.1_1670	1263	1107.98	9	10.3106
lcl|NC_005966.1_cds_WP_004927037.1_1671	1164	1008.98	10	12.5803
lcl|NC_005966.1_cds_WP_026056833.1_1672	1848	1692.98	67	50.2337
lcl|NC_005966.1_cds_WP_004927041.1_1673	447	292.383	1	4.34129
lcl|NC_005966.1_cds_WP_004927042.1_1674	1026	870.976	46	67.0383
lcl|NC_005966.1_cds_WP_004927044.1_1675	375	220.996	14	80.4109
lcl|NC_005966.1_cds_WP_004927046.1_1676	1056	900.976	12	16.9059
lcl|NC_005966.1_cds_WP_004927048.1_1677	1110	954.976	53	70.4457
lcl|NC_005966.1_cds_WP_004927050.1_1678	276	125.49	8	80.919
lcl|NC_005966.1_cds_WP_004927052.1_1679	1563	1407.98	32	28.8487
lcl|NC_005966.1_cds_WP_004927054.1_1680	585	430.055	2	5.90305
lcl|NC_005966.1_cds_WP_026056834.1_1681	744	588.976	18	38.7924
lcl|NC_005966.1_cds_WP_004927057.1_1682	699	543.976	4	9.33365
lcl|NC_005966.1_cds_WP_004927059.1_1683	1104	948.976	24	32.1016
lcl|NC_005966.1_cds_WP_004927061.1_1684	1242	1086.98	31	36.2004
lcl|NC_005966.1_cds_WP_004927063.1_1685	930	774.976	11	18.0167
lcl|NC_005966.1_cds_WP_004927065.1_1686	603	448.016	8	22.6656
lcl|NC_005966.1_cds_WP_004927068.1_1687	492	337.158	3	11.2943
lcl|NC_005966.1_cds_WP_004927071.1_1688	1395	1239.98	55	56.3016
lcl|NC_005966.1_cds_WP_004927074.1_1689	1005	849.976	84	125.442
lcl|NC_005966.1_cds_WP_004927076.1_1690	369	215.055	43	253.8
lcl|NC_005966.1_cds_WP_004927079.1_1691	351	197.423	3	19.2883
lcl|NC_005966.1_cds_WP_011182367.1_1692	282	130.966	0	0
lcl|NC_005966.1_cds_WP_004927084.1_1693	312	159.669	3	23.849
lcl|NC_005966.1_cds_WP_026056835.1_1694	870	714.976	7	12.4273
lcl|NC_005966.1_cds_WP_004927088.1_1695	1401	1245.98	12	12.2248
lcl|NC_005966.1_cds_1696	75	7.35294	1	172.627
lcl|NC_005966.1_cds_WP_004927091.1_1697	648	492.976	0	0
lcl|NC_005966.1_cds_WP_004927094.1_1698	684	528.976	9	21.5962
lcl|NC_005966.1_cds_WP_004927097.1_1699	762	606.976	80	167.298
lcl|NC_005966.1_cds_WP_004927100.1_1700	1227	1071.98	22	26.0501
lcl|NC_005966.1_cds_WP_004927103.1_1701	924	768.976	16	26.4106
lcl|NC_005966.1_cds_WP_004927106.1_1702	510	355.158	31	110.793
lcl|NC_005966.1_cds_WP_004927109.1_1703	252	103.79	5	61.1484
lcl|NC_005966.1_cds_WP_004927111.1_1704	1026	870.976	253	368.711
lcl|NC_005966.1_cds_WP_004927114.1_1705	639	483.976	47	123.267
lcl|NC_005966.1_cds_WP_004927117.1_1706	2799	2643.98	123	59.0498
lcl|NC_005966.1_cds_WP_004927119.1_1707	1638	1482.98	18	15.4067
lcl|NC_005966.1_cds_WP_004927123.1_1708	2544	2388.98	15	7.96986
lcl|NC_005966.1_cds_WP_004927126.1_1709	1347	1191.98	6	6.38932
lcl|NC_005966.1_cds_WP_004927129.1_1710	606	451.016	5	14.0718
lcl|NC_005966.1_cds_WP_004927132.1_1711	1032	876.976	12	17.3686
lcl|NC_005966.1_cds_WP_011182373.1_1712	2391	2235.98	424	240.697
lcl|NC_005966.1_cds_WP_011182374.1_1713	822	666.976	114	216.953
lcl|NC_005966.1_cds_WP_004927142.1_1714	192	55.8382	62	1409.39
lcl|NC_005966.1_cds_WP_004927145.1_1715	531	376.125	14	47.2462
lcl|NC_005966.1_cds_WP_004927148.1_1716	1728	1572.98	37	29.8573
lcl|NC_005966.1_cds_WP_004927153.1_1717	510	355.158	1	3.57396
lcl|NC_005966.1_cds_WP_004927155.1_1718	729	573.976	1	2.21145
lcl|NC_005966.1_cds_WP_004927159.1_1719	654	498.976	56	142.456
lcl|NC_005966.1_cds_WP_004927163.1_1720	852	696.976	37	67.3838
lcl|NC_005966.1_cds_WP_004927166.1_1721	1038	882.976	30	43.1264
lcl|NC_005966.1_cds_WP_004927170.1_1722	285	133.749	3	28.471
lcl|NC_005966.1_cds_WP_004927172.1_1723	1188	1032.98	5	6.144
lcl|NC_005966.1_cds_WP_004927175.1_1724	384	229.854	8	44.1782
lcl|NC_005966.1_cds_WP_004927176.1_1725	597	442.016	23	66.0481
lcl|NC_005966.1_cds_WP_004927178.1_1726	1314	1158.98	19	20.809
lcl|NC_005966.1_cds_WP_004927181.1_1727	1167	1011.98	8	10.0344
lcl|NC_005966.1_cds_WP_004927183.1_1728	1671	1515.98	26	21.7697
lcl|NC_005966.1_cds_WP_171056887.1_1729	1110	954.976	36	47.8499
lcl|NC_005966.1_cds_WP_004927189.1_1730	867	711.976	9	16.0453
lcl|NC_005966.1_cds_WP_004927192.1_1731	744	588.976	12	25.8616
lcl|NC_005966.1_cds_WP_004927194.1_1732	1422	1266.98	15	15.0278
lcl|NC_005966.1_cds_WP_004927196.1_1733	1071	915.976	3	4.15727
lcl|NC_005966.1_cds_WP_004927198.1_1734	882	726.976	0	0
lcl|NC_005966.1_cds_WP_004927200.1_1735	801	645.976	2	3.92993
lcl|NC_005966.1_cds_WP_017385032.1_1736	1197	1041.98	1	1.21819
lcl|NC_005966.1_cds_WP_004927204.1_1737	1029	873.976	20	29.047
lcl|NC_005966.1_cds_WP_004927205.1_1738	1155	999.976	94	119.319
lcl|NC_005966.1_cds_WP_004927209.1_1739	1038	882.976	47	67.5648
lcl|NC_005966.1_cds_WP_004927210.1_1740	504	349.158	22	79.9783
lcl|NC_005966.1_cds_WP_004927215.1_1741	210	68.9656	294	5411.1
lcl|NC_005966.1_cds_WP_011182384.1_1742	1161	1005.98	8	10.0942
lcl|NC_005966.1_cds_WP_004927222.1_1743	447	292.383	8	34.7304
lcl|NC_005966.1_cds_WP_004927224.1_1744	579	424.055	41	122.725
lcl|NC_005966.1_cds_WP_004927228.1_1745	720	564.976	28	62.9071
lcl|NC_005966.1_cds_WP_026056839.1_1746	1299	1143.98	41	45.4923
lcl|NC_005966.1_cds_WP_004927233.1_1747	576	421.055	187	563.733
lcl|NC_005966.1_cds_WP_004927236.1_1748	1071	915.976	87	120.561
lcl|NC_005966.1_cds_WP_004927241.1_1749	579	424.055	98	293.342
lcl|NC_005966.1_cds_WP_004927244.1_1750	1200	1044.98	41	49.8022
lcl|NC_005966.1_cds_WP_004927245.1_1751	882	726.976	4	6.98411
lcl|NC_005966.1_cds_WP_004927249.1_1752	1152	996.976	16	20.3707
lcl|NC_005966.1_cds_WP_004927252.1_1753	822	666.976	9	17.1279
lcl|NC_005966.1_cds_WP_004927253.1_1754	1140	984.976	27	34.7944
lcl|NC_005966.1_cds_WP_004927256.1_1755	1053	897.976	21	29.6842
lcl|NC_005966.1_cds_WP_004927257.1_1756	1530	1374.98	12	11.0779
lcl|NC_005966.1_cds_WP_004927259.1_1757	1809	1653.98	15	11.5115
lcl|NC_005966.1_cds_WP_004927261.1_1758	1059	903.976	35	49.1453
lcl|NC_005966.1_cds_WP_004927265.1_1759	636	480.976	29	76.5325
lcl|NC_005966.1_cds_WP_004927267.1_1760	642	486.976	108	281.506
lcl|NC_005966.1_cds_WP_004927270.1_1761	639	483.976	123	322.591
lcl|NC_005966.1_cds_WP_004927274.1_1762	2136	1980.98	54	34.6008
lcl|NC_005966.1_cds_WP_004927276.1_1763	1500	1344.98	12	11.325
lcl|NC_005966.1_cds_WP_004927278.1_1764	597	442.016	12	34.4599
lcl|NC_005966.1_cds_WP_004927280.1_1765	1257	1101.98	19	21.8853
lcl|NC_005966.1_cds_WP_004927283.1_1766	855	699.976	108	195.845
lcl|NC_005966.1_cds_WP_004927286.1_1767	1392	1236.98	65	66.6996
lcl|NC_005966.1_cds_WP_004927289.1_1768	1539	1383.98	28	25.6803
lcl|NC_005966.1_cds_WP_004927292.1_1769	426	271.408	25	116.92
lcl|NC_005966.1_cds_WP_004927294.1_1770	894	738.976	12	20.6121
lcl|NC_005966.1_cds_WP_004927298.1_1771	990	834.976	67	101.853
lcl|NC_005966.1_cds_WP_004927301.1_1772	651	495.976	25	63.981
lcl|NC_005966.1_cds_WP_004927304.1_1773	1176	1020.98	3	3.72973
lcl|NC_005966.1_cds_WP_004927307.1_1774	720	564.976	9	20.2201
lcl|NC_005966.1_cds_WP_004927310.1_1775	2763	2607.98	34	16.548
lcl|NC_005966.1_cds_WP_004927313.1_1776	693	537.976	14	33.0321
lcl|NC_005966.1_cds_WP_004927314.1_1777	444	289.383	17	74.5671
lcl|NC_005966.1_cds_WP_004927316.1_1778	798	642.976	189	373.111
lcl|NC_005966.1_cds_WP_004927319.1_1779	1302	1146.98	17	18.8133
lcl|NC_005966.1_cds_WP_004927321.1_1780	261	111.881	994	11277.2
lcl|NC_005966.1_cds_WP_004927326.1_1781	2853	2697.98	31	14.5846
lcl|NC_005966.1_cds_WP_004927330.1_1782	933	777.976	13	21.2104
lcl|NC_005966.1_cds_WP_004927333.1_1783	1725	1569.98	5	4.04248
lcl|NC_005966.1_cds_WP_004927335.1_1784	525	370.125	26	89.1653
lcl|NC_005966.1_cds_WP_004927337.1_1785	492	337.158	32	120.473
lcl|NC_005966.1_cds_WP_004927340.1_1786	651	495.976	24	61.4217
lcl|NC_005966.1_cds_WP_004927341.1_1787	1245	1089.98	136	158.377
lcl|NC_005966.1_cds_WP_004927344.1_1788	720	564.976	4	8.98672
lcl|NC_005966.1_cds_WP_017385035.1_1789	390	235.792	114	613.688
lcl|NC_005966.1_cds_WP_004927349.1_1790	1290	1134.98	5	5.59184
lcl|NC_005966.1_cds_WP_004927353.1_1791	858	702.976	7	12.6395
lcl|NC_005966.1_cds_WP_004927357.1_1792	1638	1482.98	23	19.6863
lcl|NC_005966.1_cds_WP_004927361.1_1793	438	283.383	48	215
lcl|NC_005966.1_cds_WP_004927366.1_1794	444	289.383	82	359.677
lcl|NC_005966.1_cds_WP_004927369.1_1795	324	171.106	560	4154.26
lcl|NC_005966.1_cds_WP_004927373.1_1796	435	280.383	16	72.4335
lcl|NC_005966.1_cds_WP_004927376.1_1797	2610	2454.98	120	62.0448
lcl|NC_005966.1_cds_WP_004927379.1_1798	258	109.178	28	325.533
lcl|NC_005966.1_cds_WP_004927381.1_1799	1152	996.976	13	16.5512
lcl|NC_005966.1_cds_WP_004927382.1_1800	825	669.976	18	34.1024
lcl|NC_005966.1_cds_WP_004927384.1_1801	852	696.976	2	3.64237
lcl|NC_005966.1_cds_WP_004927387.1_1802	372	218.016	4	23.2886
lcl|NC_005966.1_cds_WP_004927388.1_1803	1713	1557.98	23	18.7386
lcl|NC_005966.1_cds_WP_004927390.1_1804	1173	1017.98	307	382.8
lcl|NC_005966.1_cds_WP_004927392.1_1805	951	795.976	22	35.0828
lcl|NC_005966.1_cds_WP_004927395.1_1806	1182	1026.98	435	537.651
lcl|NC_005966.1_cds_WP_004927398.1_1807	1512	1356.98	551	515.407
lcl|NC_005966.1_cds_WP_004927401.1_1808	696	540.976	18	42.2344
lcl|NC_005966.1_cds_WP_004927403.1_1809	228	83.3364	2	30.4625
lcl|NC_005966.1_cds_WP_004927406.1_1810	831	675.976	12	22.5331
lcl|NC_005966.1_cds_WP_004927408.1_1811	705	549.976	1	2.30796
lcl|NC_005966.1_cds_WP_004927412.1_1812	315	162.509	2	15.6215
lcl|NC_005966.1_cds_WP_004927417.1_1813	498	343.158	29	107.269
lcl|NC_005966.1_cds_WP_004927419.1_1814	1056	900.976	114	160.606
lcl|NC_005966.1_cds_WP_004927422.1_1815	492	337.158	34	128.002
lcl|NC_005966.1_cds_WP_004927424.1_1816	1092	936.976	37	50.1239
lcl|NC_005966.1_cds_WP_004927425.1_1817	1011	855.976	12	17.7947
lcl|NC_005966.1_cds_WP_004927428.1_1818	162	37.187	0	0
lcl|NC_005966.1_cds_WP_004927429.1_1819	846	690.976	15	27.5549
lcl|NC_005966.1_cds_WP_004927432.1_1820	1416	1260.98	19	19.1257
lcl|NC_005966.1_cds_WP_004927435.1_1821	582	427.055	106	315.06
lcl|NC_005966.1_cds_WP_004927438.1_1822	1989	1833.98	38	26.3003
lcl|NC_005966.1_cds_WP_004927441.1_1823	1167	1011.98	28	35.1204
lcl|NC_005966.1_cds_WP_004927444.1_1824	252	103.79	949	11606
lcl|NC_005966.1_cds_WP_004927447.1_1825	177	46.0125	53	1462.08
lcl|NC_005966.1_cds_WP_004927452.1_1826	567	412.055	119	366.575
lcl|NC_005966.1_cds_WP_026056842.1_1827	546	391.091	8	25.9647
lcl|NC_005966.1_cds_WP_004927457.1_1828	1473	1317.98	38	36.5971
lcl|NC_005966.1_cds_WP_004927460.1_1829	1104	948.976	14	18.726
lcl|NC_005966.1_cds_WP_004927463.1_1830	990	834.976	17	25.8432
lcl|NC_005966.1_cds_WP_004927467.1_1831	213	71.2861	2	35.612
lcl|NC_005966.1_cds_WP_004927470.1_1832	531	376.125	240	809.935
lcl|NC_005966.1_cds_WP_004927472.1_1833	2169	2013.98	32	20.1682
lcl|NC_005966.1_cds_WP_004927474.1_1834	549	394.091	5	16.1044
lcl|NC_005966.1_cds_WP_004927476.1_1835	750	594.976	47	100.27
lcl|NC_005966.1_cds_WP_004927479.1_1836	471	316.246	95	381.303
lcl|NC_005966.1_cds_WP_004927481.1_1837	1413	1257.98	55	55.496
lcl|NC_005966.1_cds_WP_004927482.1_1838	744	588.976	5	10.7757
lcl|NC_005966.1_cds_WP_004927485.1_1839	678	522.976	5	12.1356
lcl|NC_005966.1_cds_1840	843	687.976	62	114.39
lcl|NC_005966.1_cds_WP_004927489.1_1841	894	738.976	1385	2378.98
lcl|NC_005966.1_cds_WP_004927491.1_1842	765	609.976	87	181.041
lcl|NC_005966.1_cds_WP_004927492.1_1843	1212	1056.98	4	4.80359
lcl|NC_005966.1_cds_WP_004927494.1_1844	1236	1080.98	4	4.69694
lcl|NC_005966.1_cds_WP_004927496.1_1845	1413	1257.98	3	3.02705
lcl|NC_005966.1_cds_WP_004927498.1_1846	834	678.976	0	0
lcl|NC_005966.1_cds_WP_004927501.1_1847	1071	915.976	5	6.92879
lcl|NC_005966.1_cds_WP_004927502.1_1848	660	504.976	2	5.02725
lcl|NC_005966.1_cds_WP_004927506.1_1849	1092	936.976	3	4.0641
lcl|NC_005966.1_cds_WP_004927507.1_1850	612	457.016	6	16.6644
lcl|NC_005966.1_cds_1851	144	27.8167	14	638.843
lcl|NC_005966.1_cds_WP_004927510.1_1852	477	322.217	9	35.4539
lcl|NC_005966.1_cds_WP_004927512.1_1853	390	235.792	1	5.38322
lcl|NC_005966.1_cds_WP_162937228.1_1854	1224	1068.98	60	71.245
lcl|NC_005966.1_cds_WP_004927516.1_1855	2667	2511.98	14	7.0743
lcl|NC_005966.1_cds_WP_004927518.1_1856	1170	1014.98	15	18.7589
lcl|NC_005966.1_cds_WP_004927521.1_1857	411	256.573	63	311.675
lcl|NC_005966.1_cds_WP_004927524.1_1858	2217	2061.98	30	18.4675
lcl|NC_005966.1_cds_WP_004927526.1_1859	606	451.016	9	25.3292
lcl|NC_005966.1_cds_WP_004927529.1_1860	846	690.976	13	23.881
lcl|NC_005966.1_cds_WP_004927531.1_1861	483	328.217	209	808.269
lcl|NC_005966.1_cds_WP_004927532.1_1862	420	265.479	162	774.561
lcl|NC_005966.1_cds_WP_004927535.1_1863	1431	1275.98	15	14.9218
lcl|NC_005966.1_cds_WP_004927536.1_1864	1068	912.976	29	40.319
lcl|NC_005966.1_cds_WP_004927539.1_1865	3564	3408.98	72	26.8089
lcl|NC_005966.1_cds_WP_004927543.1_1866	852	696.976	1	1.82118
lcl|NC_005966.1_cds_WP_157866266.1_1867	855	699.976	7	12.6936
lcl|NC_005966.1_cds_WP_004927548.1_1868	927	771.976	47	77.2797
lcl|NC_005966.1_cds_WP_034709364.1_1869	2004	1848.98	37	25.4005
lcl|NC_005966.1_cds_WP_004927551.1_1870	735	579.976	23	50.3372
lcl|NC_005966.1_cds_WP_004927553.1_1871	1233	1077.98	22	25.9051
lcl|NC_005966.1_cds_WP_004927557.1_1872	792	636.976	13	25.9055
lcl|NC_005966.1_cds_WP_004927559.1_1873	657	501.976	30	75.8595
lcl|NC_005966.1_cds_WP_026056846.1_1874	789	633.976	594	1189.28
lcl|NC_005966.1_cds_WP_004927564.1_1875	1674	1518.98	22	18.3841
lcl|NC_005966.1_cds_WP_004927566.1_1876	1107	951.976	60	80.0012
lcl|NC_005966.1_cds_WP_004927568.1_1877	3855	3699.98	43	14.7517
lcl|NC_005966.1_cds_WP_004927570.1_1878	564	409.055	21	65.1641
lcl|NC_005966.1_cds_WP_004927573.1_1879	783	627.976	21	42.4471
lcl|NC_005966.1_cds_WP_004927578.1_1880	669	513.976	3	7.40883
lcl|NC_005966.1_cds_WP_004927579.1_1881	1452	1296.98	16	15.6588
lcl|NC_005966.1_cds_WP_004927583.1_1882	672	516.976	4	9.82112
lcl|NC_005966.1_cds_WP_004927586.1_1883	363	209.149	2	12.1379
lcl|NC_005966.1_cds_WP_004927588.1_1884	345	191.527	11	72.9009
lcl|NC_005966.1_cds_WP_004927590.1_1885	468	313.246	168	680.762
lcl|NC_005966.1_cds_WP_004927592.1_1886	261	111.881	28	317.667
lcl|NC_005966.1_cds_WP_004927595.1_1887	558	403.055	6	18.8955
lcl|NC_005966.1_cds_WP_004927599.1_1888	429	274.408	6	27.754
lcl|NC_005966.1_cds_1889	96	10.996	24	2770.43
lcl|NC_005966.1_cds_WP_004927600.1_1890	2208	2052.98	47	29.0593
lcl|NC_005966.1_cds_WP_034709410.1_1891	606	451.016	5	14.0718
lcl|NC_005966.1_cds_WP_004927606.1_1892	627	471.976	6	16.1363
lcl|NC_005966.1_cds_WP_004927608.1_1893	816	660.976	0	0
lcl|NC_005966.1_cds_WP_004927611.1_1894	1911	1755.98	14	10.12
lcl|NC_005966.1_cds_WP_004927613.1_1895	1851	1695.98	10	7.4843
lcl|NC_005966.1_cds_WP_004927616.1_1896	1455	1299.98	9	8.78776
lcl|NC_005966.1_cds_WP_004927620.1_1897	1413	1257.98	5	5.04509
lcl|NC_005966.1_cds_WP_004927622.1_1898	1791	1635.98	7	5.43116
lcl|NC_005966.1_cds_WP_004927624.1_1899	468	313.246	347	1406.1
lcl|NC_005966.1_cds_WP_004927626.1_1900	264	114.578	12	132.938
lcl|NC_005966.1_cds_WP_004927632.1_1901	447	292.383	5	21.7065
lcl|NC_005966.1_cds_WP_011182434.1_1902	141	26.351	3	144.509
lcl|NC_005966.1_cds_WP_004927633.1_1903	633	477.976	36	95.6022
lcl|NC_005966.1_cds_WP_004927635.1_1904	327	173.967	54	394.002
lcl|NC_005966.1_cds_WP_004927637.1_1905	714	558.976	102	231.621
lcl|NC_005966.1_cds_WP_004927639.1_1906	252	103.79	1	12.2297
lcl|NC_005966.1_cds_WP_004927641.1_1907	321	168.197	1	7.5466
lcl|NC_005966.1_cds_WP_004927643.1_1908	726	570.976	3	6.66922
lcl|NC_005966.1_cds_WP_004927647.1_1909	159	35.4326	0	0
lcl|NC_005966.1_cds_WP_004927650.1_1910	414	259.549	1	4.89047
lcl|NC_005966.1_cds_WP_227499439.1_1911	897	741.976	20	34.2146
lcl|NC_005966.1_cds_WP_004927654.1_1912	1374	1218.98	122	127.039
lcl|NC_005966.1_cds_WP_026056850.1_1913	264	114.578	19	210.486
lcl|NC_005966.1_cds_WP_004927658.1_1914	594	439.016	29	83.8471
lcl|NC_005966.1_cds_WP_004927660.1_1915	513	358.158	1	3.54402
lcl|NC_005966.1_cds_WP_026056851.1_1916	372	218.016	1	5.82215
lcl|NC_005966.1_cds_WP_004927665.1_1917	2490	2334.98	14	7.61056
lcl|NC_005966.1_cds_WP_004927667.1_1918	420	265.479	1	4.78124
lcl|NC_005966.1_cds_WP_004927669.1_1919	192	55.8382	1	22.7321
lcl|NC_005966.1_cds_WP_004927671.1_1920	1632	1476.98	8	6.87524
lcl|NC_005966.1_cds_WP_004927674.1_1921	2151	1995.98	12	7.63127
lcl|NC_005966.1_cds_WP_004927679.1_1922	858	702.976	3	5.41692
lcl|NC_005966.1_cds_WP_004927683.1_1923	642	486.976	3	7.81961
lcl|NC_005966.1_cds_WP_004927684.1_1924	3525	3369.98	33	12.4296
lcl|NC_005966.1_cds_WP_004927686.1_1925	1047	891.976	22	31.3069
lcl|NC_005966.1_cds_WP_004927689.1_1926	234	88.4167	1	14.3561
lcl|NC_005966.1_cds_WP_004927693.1_1927	312	159.669	0	0
lcl|NC_005966.1_cds_WP_004927696.1_1928	768	612.976	0	0
lcl|NC_005966.1_cds_WP_004927700.1_1929	444	289.383	0	0
lcl|NC_005966.1_cds_WP_004927702.1_1930	483	328.217	0	0
lcl|NC_005966.1_cds_WP_004927704.1_1931	195	57.8507	0	0
lcl|NC_005966.1_cds_WP_004927706.1_1932	381	226.916	1	5.59379
lcl|NC_005966.1_cds_WP_004927708.1_1933	381	226.916	0	0
lcl|NC_005966.1_cds_WP_004927709.1_1934	975	819.976	2	3.09599
lcl|NC_005966.1_cds_WP_004927712.1_1935	474	319.217	0	0
lcl|NC_005966.1_cds_WP_004927713.1_1936	1212	1056.98	0	0
lcl|NC_005966.1_cds_WP_004927715.1_1937	297	145.155	2	17.4892
lcl|NC_005966.1_cds_WP_004927718.1_1938	552	397.091	1	3.19654
lcl|NC_005966.1_cds_WP_004927720.1_1939	162	37.187	1	34.1334
lcl|NC_005966.1_cds_WP_227499401.1_1940	264	114.578	4	44.3128
lcl|NC_005966.1_cds_WP_004927724.1_1941	813	657.976	4	7.71652
lcl|NC_005966.1_cds_WP_004927726.1_1942	1332	1176.98	3	3.23538
lcl|NC_005966.1_cds_WP_004927727.1_1943	1527	1371.98	3	2.77553
lcl|NC_005966.1_cds_WP_004927729.1_1944	477	322.217	1	3.93933
lcl|NC_005966.1_cds_WP_004927732.1_1945	642	486.976	2	5.21307
lcl|NC_005966.1_cds_WP_004927734.1_1946	468	313.246	0	0
lcl|NC_005966.1_cds_WP_004927736.1_1947	294	142.259	99	883.337
lcl|NC_005966.1_cds_WP_004927738.1_1948	330	176.888	474	3401.35
lcl|NC_005966.1_cds_WP_004927741.1_1949	297	145.155	369	3226.75
lcl|NC_005966.1_cds_WP_004927743.1_1950	903	747.976	23	39.0312
lcl|NC_005966.1_cds_WP_004927744.1_1951	492	337.158	4	15.0591
lcl|NC_005966.1_cds_WP_004927745.1_1952	1329	1173.98	1	1.08121
lcl|NC_005966.1_cds_WP_004927748.1_1953	981	825.976	2	3.0735
lcl|NC_005966.1_cds_WP_004927751.1_1954	294	142.259	0	0
lcl|NC_005966.1_cds_WP_004927752.1_1955	450	295.383	0	0
lcl|NC_005966.1_cds_WP_004927754.1_1956	246	98.6726	1	12.864
lcl|NC_005966.1_cds_1957	231	85.9692	240	3543.56
lcl|NC_005966.1_cds_WP_004927758.1_1958	984	828.976	102	156.181
lcl|NC_005966.1_cds_WP_004927760.1_1959	1146	990.976	39	49.9543
lcl|NC_005966.1_cds_WP_004927761.1_1960	669	513.976	14	34.5746
lcl|NC_005966.1_cds_WP_004927763.1_1961	426	271.408	10	46.768
lcl|NC_005966.1_cds_WP_004927764.1_1962	291	139.412	7	63.7335
lcl|NC_005966.1_cds_WP_004927765.1_1963	711	555.976	14	31.9627
lcl|NC_005966.1_cds_WP_004927766.1_1964	411	256.573	13	64.3138
lcl|NC_005966.1_cds_WP_004927767.1_1965	294	142.259	4	35.6904
lcl|NC_005966.1_cds_WP_004927768.1_1966	1023	867.976	8	11.6991
lcl|NC_005966.1_cds_WP_004927770.1_1967	1998	1842.98	8	5.50987
lcl|NC_005966.1_cds_WP_004927771.1_1968	906	750.976	20	33.8046
lcl|NC_005966.1_cds_WP_004927772.1_1969	960	804.976	135	212.874
lcl|NC_005966.1_cds_WP_004927773.1_1970	303	151.007	20	168.114
lcl|NC_005966.1_cds_WP_004927776.1_1971	2106	1950.98	623	405.329
lcl|NC_005966.1_cds_WP_004927779.1_1972	570	415.055	83	253.83
lcl|NC_005966.1_cds_WP_004927781.1_1973	1017	861.976	35	51.54
lcl|NC_005966.1_cds_WP_004927783.1_1974	1710	1554.98	18	14.6933
lcl|NC_005966.1_cds_WP_004927786.1_1975	2094	1938.98	52	34.041
lcl|NC_005966.1_cds_WP_004927788.1_1976	225	80.9821	49	768.03
lcl|NC_005966.1_cds_WP_004927790.1_1977	993	837.976	21	31.8097
lcl|NC_005966.1_cds_WP_004927793.1_1978	402	247.662	11	56.3773
lcl|NC_005966.1_cds_WP_004927797.1_1979	2193	2037.98	34	21.1763
